NPL_STATUS,NPL_STATUS_DATE,LATITUDE,LONGITUDE,FEDERAL_STATUS,LAST_UPDATED
Currently on the Final NPL,6/10/86,43.74944,-87.70075,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,41.94333,-71.235,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,39.8999,-77.2055,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,38.0375,-85.73333,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,37.11806,-93.48028,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,37.42986,-121.9811,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,29.79833,-95.34778,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,42.68208,-82.90738,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,42.92388,-89.20638,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,37.17083,-97.03193,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,33.40833,-94.05333,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,43.21083,-86.13666,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,43.18,-71.0347,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,47.16971,-88.39778,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,38.36666,-108.7483,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,38.55278,-90.46666,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,39.43195,-81.4025,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,42.93443,-96.19333,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,43.36055,-76.37916,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,45.56166,-94.215,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,40.143,-74.0613,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,44.9773,-89.6292,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,37.3787,-122.0225,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,39.85721,-77.24,G (General or Non-federal),2/27/14
Currently on the Final NPL,6/10/86,40.36471,-76.325,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,37.0496,-88.3225,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,41.5142,-87.4191,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,47.125,-122.5267,F (Federal),2/27/14
Currently on the Final NPL,9/21/84,46.8377,-92.2398,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,36.32166,-120.5867,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.1902,-86.5612,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.4646,-75.6273,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.8148,-104.9989,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.2233,-86.1502,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,29.675,-82.32306,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.79833,-75.33278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,31.279,-87.9955,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.94638,-89.35693,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.815,-84.7625,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.5162,-75.0614,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.63166,-88.62388,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.73971,-74.13611,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.52778,-75.65416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,46.58166,-111.9183,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.0075,-76.66528,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.85333,-91.50333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,41.8206,-86.3545,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.80278,-74.71943,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,17.9632,-66.1461,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.99,-93.22278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.98388,-74.73278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,29.66,-95.25,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,47.6627,-117.1169,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.08693,-75.35555,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,31.2049,-81.4858,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.1102,-73.5765,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.66583,-75.22861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.58333,-71.26526,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.70306,-89.0275,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.70278,-89.02361,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,45.045,-93.33333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,32.4734,-80.7401,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.9721,-71.1293,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,41.13055,-73.43195,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.7375,-87.76388,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.47083,-121.5643,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.98056,-74.77083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.18138,-88.06666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.1655,-87.8448,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,34.85166,-80.90416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,38.4,-105.2333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.64333,-104.7083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,45.055,-93.19473,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.09278,-88.16333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.94695,-83.27443,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.07416,-84.22416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.84833,-90.04,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.09333,-80.15278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.1772,-88.0417,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.8929,-88.1829,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.42221,-75.03278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.02833,-86.27333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.28916,-93.28638,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.2141,-88.5221,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,41.57916,-72.88193,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,31.26388,-87.99445,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,43.9573,-91.3382,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,33.92083,-81.06028,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,25.87361,-80.35333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,46.58778,-95.57166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,30.58333,-91.24333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.83333,-84.16,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,47.45,-122.0417,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.97083,-74.50555,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.74028,-86.21833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.8418,-71.6884,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.21,-88.39666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,45.1456,-90.3529,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.54306,-75.02221,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,42.8502,-71.9654,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,38.4375,-82.59166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,46.67778,-92.21221,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,47.37556,-94.60555,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,30.975,-88.02138,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,30.96943,-88.0175,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,41.7988,-85.4256,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,41.65471,-70.95721,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.11138,-75.36278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,44.5042,-123.2861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,30.33166,-95.45666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.00888,-84.19861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,18.4292,-66.5901,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,18.41806,-66.33028,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.84,-74.07943,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.51028,-75.05666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,40.11971,-75.91528,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,32.49721,-80.74166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.82916,-74.49223,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/21/84,39.82166,-74.44778,G (General or Non-federal),2/27/14
Currently on the Final NPL,5/8/84,34.125,-118,G (General or Non-federal),2/27/14
Currently on the Final NPL,5/8/84,34.07361,-117.9361,G (General or Non-federal),2/27/14
Currently on the Final NPL,5/8/84,34.1,-118.125,G (General or Non-federal),2/27/14
Currently on the Final NPL,5/8/84,34.01666,-117.9583,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.04805,-74.63,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.1577,-89.0455,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.60833,-121.2,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.5057,-82.658,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,30.40471,-87.23666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.55556,-74.55945,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.26693,-73.94111,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,46.11666,-112.915,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.65306,-75.60833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.9302,-71.3529,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.29388,-85.56721,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,37.0503,-88.3234,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.14971,-71.02861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,30.28221,-89.78416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.43195,-73.03528,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.2643,-88.8723,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.90416,-80.65278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.02,-75.91055,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.15083,-74.16111,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.40166,-73.6,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.1098,-74.1311,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.80166,-75.32166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.04721,-80.84166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.54306,-116.1617,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,46.3532,-94.2282,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.375,-74.27916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.95221,-85.70028,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.08166,-89.29583,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.87638,-74.27138,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.23611,-106.2692,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,34.68611,-80.94305,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.75,-105.5,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.82361,-77.80833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.66945,-71.44333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.91,-85.67416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.4079,-84.552,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.6432,-74.1935,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.5625,-74.44333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,35.625,-82.43471,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,37.00388,-94.82388,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,37.177,-76.4631,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.9867,-74.2363,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.1125,-123.193,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.86166,-117.3483,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,30.31388,-81.84278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.77166,-74.73833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.26666,-122.41666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.22943,-122.4714,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.43443,-74.32776,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.0909,-87.5893,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,29.7206,-95.5644,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.45443,-74.65888,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.92221,-71.57776,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.58611,-75.64943,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.65138,-75.60278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.71666,-105,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.5781,-93.636,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,37.98971,-85.95138,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.00693,-85.93111,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.03333,-94.8,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.2575,-75.73528,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.2125,-70.953,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.8858,-74.5423,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.12916,-77.44361,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.31943,-86.20833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.5725,-82.75555,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.905,-74.86471,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.60333,-90.61833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.03,-86.27833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.4375,-74.325,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.1325,-76.82916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.9375,-74.13193,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.8915,-80.7754,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.42666,-81.8425,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.18388,-75.0925,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.5081,-86.6709,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,27.04111,-80.50611,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,45.0565,-93.2762,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,46.56666,-120.4933,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.19833,-83.54583,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,29.8796,-95.0739,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,45.6215,-122.644,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,37.27305,-93.3125,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.3569,-76.4274,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.98471,-81.54166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.66471,-83.07776,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.89583,-90.39583,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.28305,-73.62916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.77945,-75.01888,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.09555,-74.4975,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.7944,-85.6382,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.395,-84.59528,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.75333,-71.03888,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.5794,-122.3522,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,34.9764,-97.5809,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.57333,-75.77083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.98278,-75.31861,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.4113,-83.3469,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.7801,-75.2003,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.67083,-75.5625,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.83888,-75.27778,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,29.8141,-95.0786,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.27278,-71.65083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,26.19833,-80.15221,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,35.24333,-107.8633,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.0757,-79.0054,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.38388,-74.24583,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,33.46666,-111.9083,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.51666,-71.14166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.97666,-85.04611,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.67166,-122.5278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.36583,-74.46528,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.38666,-87.81166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,18.2232,-65.9087,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.28333,-85.71888,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.755,-117.3767,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.02416,-71.03333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.14583,-76.82833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.8738,-85.5906,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.12695,-75.575,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.4891,-74.3785,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.62695,-74.88943,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.97221,-93.15278,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.57083,-87.38223,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,47.14341,-122.51295,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.9795,-71.589,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.92916,-74.49445,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.35416,-89.0975,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.47693,-73.07166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.15333,-94.03833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.1731,-86.5598,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,48.38,-115.5389,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.62638,-78.72221,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.6257,-79.7155,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.72028,-75.14193,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.65278,-83.07361,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.20278,-74.33333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.97778,-80.3525,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.69638,-85.97916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.06166,-75.56805,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.53778,-85.63306,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.95,-105.2,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.8964,-74.0693,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,33.8953,-117.9712,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.25221,-84.73306,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.8841,-70.2942,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.68971,-73.80416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.02416,-75.02778,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.10971,-74.59971,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.784,-123.0109,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,25.83721,-80.31306,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,34.5697,-94.2566,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.5895,-87.4284,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,46.86666,-113.8667,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,38.44,-90.48,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.40833,-74.64416,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,29.33471,-94.93333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.15556,-75.43361,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,35.2275,-87.36111,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.595,-74.9404,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.1667,-86.6405,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.91666,-80.89166,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.64317,-70.91988,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,45.07916,-93.1975,F (Federal),2/27/14
Currently on the Final NPL,9/8/83,41.58471,-80.72916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.5934,-87.429,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.75806,-75.42471,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.265,-85.41,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.25861,-71.47361,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.30191,-69.73694,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,45,-92.96666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.75693,-73.44721,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.84028,-76.75971,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.6601,-80.8456,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.27278,-72.46666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.06943,-78.40471,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.9178,-85.7475,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.16111,-80.05833,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.30333,-86.25666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.89721,-71.08056,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,42.36528,-87.82111,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.22638,-86.27333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.80833,-75.58333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,31.0125,-87.625,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.92958,-71.4268,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,45.376,-84.964,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,33.42971,-112.3653,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,41.67166,-71.70916,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,30.36861,-81.73888,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,44.46666,-73.21806,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.73471,-74.08556,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,43.47,-76.48333,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,40.81805,-73.66666,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.41528,-74.52695,G (General or Non-federal),2/27/14
Currently on the Final NPL,9/8/83,39.23611,-84.43723,G (General or Non-federal),2/27/14
